,Starters,Date,MP_x,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP_y,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
8,Shabazz Muhammad,2014-03-11,4:47,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+9,4:47,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0,117
9,Gorgui Dieng,2014-03-11,1:46,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,1:46,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0,117
10,Robbie Hummel,2014-03-11,1:46,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,1:46,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0,117
11,Alexey Shved,2014-03-11,1:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,1:28,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117
12,Luc Mbah a Moute,2014-03-11,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Chandler Parsons,2014-03-11,45:54,6,17,.353,3,7,.429,4,4,1.000,1,5,6,4,2,0,2,2,19,-9,45:54,.506,.441,.412,.235,2.1,11.6,6.7,15.7,2.1,0.0,9.6,20.3,101,110
1,James Harden,2014-03-11,43:42,9,21,.429,3,7,.429,7,7,1.000,0,8,8,9,1,1,3,1,28,-4,43:42,.581,.500,.333,.333,0.0,19.5,9.3,42.8,1.1,2.2,11.1,27.8,115,109
2,Dwight Howard,2014-03-11,32:54,4,12,.333,0,0,,1,6,.167,2,8,10,0,0,1,2,4,9,-12,32:54,.307,.333,.000,.500,6.0,25.9,15.5,0.0,0.0,2.9,12.0,22.7,61,109
3,Patrick Beverley,2014-03-11,24:42,1,4,.250,0,1,.000,0,0,,1,1,2,3,2,0,0,5,2,-8,24:42,.250,.250,.250,.000,4.0,4.3,4.1,18.8,4.0,0.0,0.0,7.3,93,107
4,Terrence Jones,2014-03-11,20:32,4,7,.571,0,1,.000,0,1,.000,1,2,3,0,1,2,1,3,8,-14,20:32,.538,.571,.143,.143,4.8,10.4,7.5,0.0,2.4,9.2,11.8,18.4,93,102
5,Jeremy Lin,2014-03-11,23:41,3,6,.500,0,3,.000,2,2,1.000,0,4,4,2,1,0,3,2,8,0,23:41,.581,.500,.500,.333,0.0,18.0,8.6,15.1,2.1,0.0,30.4,18.7,85,108
6,Francisco Garcia,2014-03-11,16:32,4,5,.800,3,4,.750,0,0,,1,2,3,0,0,1,1,3,11,+8,16:32,1.100,1.100,.800,.000,5.9,12.9,9.3,0.0,0.0,5.7,16.7,16.3,155,110
7,Omer Asik,2014-03-11,15:06,2,4,.500,0,0,,3,4,.750,1,4,5,0,0,0,1,0,7,+4,15:06,.608,.500,.000,1.000,6.5,28.3,16.9,0.0,0.0,0.0,14.8,20.1,110,111
8,Jordan Hamilton,2014-03-11,9:14,0,2,.000,0,2,.000,3,4,.750,0,3,3,0,0,0,0,1,3,-2,9:14,.399,.000,1.000,2.000,0.0,34.7,16.6,0.0,0.0,0.0,0.0,18.3,89,109
9,Donatas Motiejunas,2014-03-11,7:43,0,1,.000,0,0,,3,6,.500,1,0,1,0,0,0,0,1,3,-3,7:43,.412,.000,.000,6.000,12.7,0.0,6.6,0.0,0.0,0.0,0.0,21.2,103,117
10,Isaiah Canaan,2014-03-11,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
11,Greg Smith,2014-03-11,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Omri Casspi,2014-03-11,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Kevin Durant,2014-03-11,42:08,12,22,.545,5,8,.625,13,16,.813,0,5,5,4,0,1,3,3,42,+10,42:08,.723,.659,.364,.727,0.0,11.6,6.1,22.4,0.0,2.1,9.4,33.8,135,104
1,Serge Ibaka,2014-03-11,36:36,6,14,.429,0,1,.000,0,0,,7,9,16,1,0,4,3,3,12,+2,36:36,.429,.429,.071,.000,20.4,24.1,22.3,5.0,0.0,9.7,17.6,20.7,93,95
2,Russell Westbrook,2014-03-11,30:08,6,14,.429,1,4,.250,11,14,.786,0,4,4,7,4,0,5,2,24,+5,30:08,.595,.464,.286,1.000,0.0,13.0,6.8,45.6,6.5,0.0,19.9,37.1,108,91
3,Steven Adams,2014-03-11,23:48,1,2,.500,0,0,,0,0,,1,7,8,0,0,2,0,4,2,+7,23:48,.500,.500,.000,.000,4.5,28.8,17.2,0.0,0.0,7.5,0.0,3.7,122,95
4,Perry Jones,2014-03-11,22:03,0,4,.000,0,3,.000,0,0,,0,6,6,0,0,0,0,2,0,-2,22:03,.000,.000,.750,.000,0.0,26.7,13.9,0.0,0.0,0.0,0.0,8.1,0,102
5,Caron Butler,2014-03-11,28:30,4,10,.400,3,7,.429,0,0,,0,5,5,0,0,0,1,3,11,+5,28:30,.550,.550,.700,.000,0.0,17.2,9.0,0.0,0.0,0.0,9.1,17.2,95,104
6,Derek Fisher,2014-03-11,23:09,1,4,.250,1,3,.333,3,4,.750,0,2,2,5,0,0,0,1,6,0,23:09,.521,.375,.750,1.000,0.0,8.5,4.4,32.5,0.0,0.0,0.0,11.1,136,107
7,Reggie Jackson,2014-03-11,20:46,4,8,.500,1,3,.333,0,0,,0,1,1,1,1,0,1,1,9,+9,20:46,.563,.563,.375,.000,0.0,4.7,2.5,9.3,2.4,0.0,11.1,19.3,100,102
8,Hasheem Thabeet,2014-03-11,7:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+1,7:50,,,,,0.0,12.5,6.5,0.0,0.0,0.0,,0.0,,104
9,Jeremy Lamb,2014-03-11,3:19,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+3,3:19,.000,.000,.000,.000,0.0,29.5,15.4,0.0,0.0,0.0,0.0,26.8,0,100
10,Nick Collison,2014-03-11,1:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0,0,1:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,98
11,Andre Roberson,2014-03-11,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Reggie Williams,2014-03-11,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Carmelo Anthony,2014-03-12,39:11,11,25,.440,4,7,.571,8,8,1.000,0,9,9,2,1,0,0,2,34,+13,39:11,.596,.520,.280,.320,0.0,21.6,13.0,8.6,1.5,0.0,0.0,35.4,140,108
1,J.R. Smith,2014-03-12,28:33,6,11,.545,0,1,.000,1,1,1.000,0,3,3,4,2,1,0,3,13,+5,28:33,.568,.545,.091,.091,0.0,9.9,5.9,21.1,4.0,2.7,0.0,19.5,140,107
2,Raymond Felton,2014-03-12,26:40,3,7,.429,0,2,.000,0,0,,0,2,2,4,1,0,3,0,6,+7,26:40,.429,.429,.286,.000,0.0,7.1,4.2,19.7,2.1,0.0,30.0,18.3,83,114
3,Cole Aldrich,2014-03-12,25:22,4,5,.800,0,0,,4,5,.800,5,5,10,1,0,3,1,3,12,+19,25:22,.833,.800,.000,1.000,27.8,18.6,22.3,5.5,0.0,9.2,12.2,15.7,168,107
4,Iman Shumpert,2014-03-12,21:04,3,4,.750,1,1,1.000,0,0,,0,3,3,4,0,0,0,5,7,+20,21:04,.875,.875,.250,.000,0.0,13.4,8.0,25.9,0.0,0.0,0.0,9.2,195,115
5,Tim Hardaway,2014-03-12,38:21,7,11,.636,3,5,.600,5,6,.833,0,3,3,0,1,0,1,0,22,+11,38:21,.806,.773,.455,.545,0.0,7.4,4.4,0.0,1.5,0.0,6.8,18.6,157,116
6,Earl Clark,2014-03-12,20:18,2,5,.400,1,1,1.000,1,2,.500,1,5,6,1,1,2,1,3,6,+22,20:18,.510,.500,.200,.400,7.0,23.2,16.7,6.3,2.8,7.6,14.5,16.5,109,99
7,Pablo Prigioni,2014-03-12,19:26,2,3,.667,2,2,1.000,0,0,,1,1,2,4,3,0,0,1,6,+12,19:26,1.000,1.000,.667,.000,7.3,4.8,5.8,26.7,8.8,0.0,0.0,7.5,217,101
8,Jeremy Tyler,2014-03-12,14:39,1,3,.333,0,0,,2,2,1.000,3,4,7,0,1,1,1,4,4,+1,14:39,.515,.333,.000,.667,28.9,25.7,27.0,0.0,3.9,5.3,20.5,16.2,121,96
9,Shannon Brown,2014-03-12,4:32,2,5,.400,0,0,,0,0,,2,0,2,0,1,0,1,0,4,+5,4:32,.400,.400,.000,.000,62.3,0.0,24.9,0.0,12.6,0.0,16.7,64.5,90,96
10,Toure' Murry,2014-03-12,1:54,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+5,1:54,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,200,122
11,Tyson Chandler,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Amar'e Stoudemire,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Jeff Green,2014-03-12,41:09,10,21,.476,2,5,.400,5,7,.714,0,2,2,0,0,0,1,4,27,-15,41:09,.561,.524,.238,.333,0.0,6.9,2.7,0.0,0.0,0.0,4.0,28.6,116,143
1,Phil Pressey,2014-03-12,35:13,3,9,.333,1,2,.500,2,4,.500,1,4,5,5,1,0,3,0,9,-11,35:13,.418,.389,.222,.444,2.7,16.0,8.0,22.8,1.6,0.0,21.8,18.4,87,136
2,Brandon Bass,2014-03-12,32:05,3,9,.333,0,0,,1,1,1.000,3,2,5,1,1,1,1,2,7,-6,32:05,.371,.333,.000,.111,8.8,8.8,8.8,5.1,1.8,2.5,9.6,15.3,91,136
3,Jerryd Bayless,2014-03-12,31:39,5,14,.357,4,6,.667,1,1,1.000,0,3,3,3,1,0,1,4,15,-25,31:39,.519,.500,.429,.071,0.0,13.4,5.4,17.2,1.8,0.0,6.5,22.9,113,137
4,Kris Humphries,2014-03-12,20:45,6,9,.667,0,0,,3,5,.600,5,0,5,2,0,1,0,1,15,-9,20:45,.670,.667,.000,.556,22.7,0.0,13.6,23.0,0.0,3.8,0.0,25.4,154,142
5,Chris Johnson,2014-03-12,29:08,2,5,.400,1,3,.333,0,0,,1,3,4,2,0,0,0,3,5,-12,29:08,.500,.500,.600,.000,3.2,14.5,7.8,10.7,0.0,0.0,0.0,8.1,129,140
6,Jared Sullinger,2014-03-12,25:19,3,8,.375,0,1,.000,4,5,.800,2,6,8,1,1,0,3,2,10,-16,25:19,.490,.375,.125,.625,7.4,33.5,17.8,6.7,2.2,0.0,22.7,24.5,90,129
7,Kelly Olynyk,2014-03-12,17:51,2,5,.400,0,1,.000,0,0,,4,2,6,1,0,0,1,2,4,-17,17:51,.400,.400,.200,.000,21.1,15.8,19.0,9.4,0.0,0.0,16.7,15.8,102,140
8,Chris Babb,2014-03-12,6:51,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-9,6:51,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.7,0,145
9,Rajon Rondo,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
10,Avery Bradley,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
11,Joel Anthony,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Klay Thompson,2014-03-12,34:08,10,19,.526,4,6,.667,2,4,.500,0,1,1,1,1,0,3,2,26,-3,34:08,.626,.632,.316,.211,0.0,3.4,1.7,6.4,1.5,0.0,12.6,31.8,98,119
1,David Lee,2014-03-12,31:12,10,15,.667,0,0,,0,0,,0,7,7,4,0,0,0,3,20,-2,31:12,.667,.667,.000,.000,0.0,26.3,12.7,29.9,0.0,0.0,0.0,22.0,131,116
2,Andre Iguodala,2014-03-12,30:54,5,7,.714,1,1,1.000,2,3,.667,0,4,4,4,1,0,2,1,13,0,30:54,.781,.786,.143,.429,0.0,15.2,7.3,22.0,1.6,0.0,19.4,15.3,124,116
3,Stephen Curry,2014-03-12,29:18,5,11,.455,2,5,.400,1,1,1.000,1,4,5,11,1,0,4,3,13,+3,29:18,.568,.545,.455,.091,3.7,16.0,9.6,64.8,1.7,0.0,25.9,24.1,104,115
4,Andrew Bogut,2014-03-12,25:46,3,5,.600,0,0,,0,1,.000,1,5,6,3,0,1,0,5,6,+3,25:46,.551,.600,.000,.200,4.2,22.7,13.1,18.4,0.0,2.7,0.0,9.7,126,115
5,Draymond Green,2014-03-12,21:49,1,4,.250,1,3,.333,7,9,.778,0,3,3,3,1,1,2,5,10,-18,21:49,.628,.375,.750,2.250,0.0,16.1,7.8,19.5,2.3,3.1,20.1,20.9,112,111
6,Steve Blake,2014-03-12,21:30,0,6,.000,0,4,.000,0,0,,0,1,1,1,0,0,1,0,0,-17,21:30,.000,.000,.667,.000,0.0,5.4,2.6,6.2,0.0,0.0,14.3,14.9,9,122
7,Harrison Barnes,2014-03-12,17:42,1,5,.200,0,1,.000,3,3,1.000,1,3,4,0,1,0,0,1,5,-13,17:42,.396,.200,.200,.600,6.2,19.8,12.8,0.0,2.8,0.0,0.0,16.3,93,112
8,Jermaine O'Neal,2014-03-12,15:49,1,5,.200,0,0,,3,4,.750,3,2,5,0,1,0,0,1,5,-9,15:49,.370,.200,.000,.800,20.7,14.8,17.9,0.0,3.2,0.0,0.0,19.5,101,113
9,Jordan Crawford,2014-03-12,10:43,0,5,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-9,10:43,.000,.000,.200,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0,124
10,Marreese Speights,2014-03-12,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,124
0,Blake Griffin,2014-03-12,42:00,13,28,.464,0,0,,4,8,.500,5,10,15,3,3,0,3,2,30,+10,42:00,.476,.464,.000,.286,13.9,26.0,20.2,12.2,3.6,0.0,8.7,36.3,102,99
1,Chris Paul,2014-03-12,38:17,5,15,.333,1,3,.333,5,6,.833,1,7,8,12,3,0,2,3,16,+12,38:17,.454,.367,.200,.400,3.1,19.9,11.8,41.0,3.9,0.0,10.2,22.7,114,99
2,DeAndre Jordan,2014-03-12,33:28,4,6,.667,0,0,,2,3,.667,3,8,11,0,0,6,0,3,10,+2,33:28,.683,.667,.000,.500,10.5,26.1,18.6,0.0,0.0,14.1,0.0,9.7,153,93
3,Darren Collison,2014-03-12,30:40,4,11,.364,0,2,.000,3,3,1.000,0,2,2,1,1,0,1,4,11,+5,30:40,.446,.364,.182,.273,0.0,7.1,3.7,4.3,1.6,0.0,7.5,19.2,93,106
4,Matt Barnes,2014-03-12,28:24,4,8,.500,2,5,.400,1,2,.500,1,2,3,4,0,0,1,2,11,-2,28:24,.619,.625,.625,.250,4.1,7.7,6.0,18.7,0.0,0.0,10.1,15.4,128,110
5,Danny Granger,2014-03-12,24:29,7,11,.636,2,4,.500,2,2,1.000,1,5,6,1,0,1,1,3,18,+11,24:29,.758,.727,.364,.182,4.8,22.3,13.8,6.7,0.0,3.2,7.8,23.3,142,104
6,Willie Green,2014-03-12,22:10,5,6,.833,3,4,.750,0,0,,0,1,1,1,0,2,1,2,13,+13,22:10,1.083,1.083,.667,.000,0.0,4.9,2.5,6.7,0.0,7.1,14.3,14.0,169,103
7,Glen Davis,2014-03-12,14:17,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,0,2,2,+11,14:17,.333,.333,.000,.000,0.0,7.6,4.0,8.5,0.0,0.0,0.0,9.3,89,109
8,Hedo Turkoglu,2014-03-12,6:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,+3,6:00,,,,,0.0,36.4,18.8,0.0,0.0,0.0,100.0,7.4,0,105
9,Jared Dudley,2014-03-12,0:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0:15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,111
10,Reggie Bullock,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
11,Ryan Hollins,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Jamal Crawford,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Shaun Livingston,2014-03-12,38:09,5,11,.455,0,0,,3,3,1.000,1,6,7,4,3,1,4,4,13,-4,38:09,.528,.455,.000,.273,3.2,24.4,12.6,18.2,4.2,3.1,24.5,20.3,94,101
1,Deron Williams,2014-03-12,34:45,2,8,.250,1,3,.333,1,1,1.000,1,2,3,8,2,0,3,1,6,-7,34:45,.355,.313,.375,.125,3.5,8.9,5.9,35.4,3.0,0.0,26.2,15.6,90,107
2,Joe Johnson,2014-03-12,34:20,2,10,.200,1,6,.167,3,3,1.000,1,5,6,2,1,0,5,3,8,-9,34:20,.353,.250,.600,.300,3.6,22.5,12.0,9.0,1.5,0.0,30.6,22.5,62,109
3,Paul Pierce,2014-03-12,31:34,9,12,.750,5,7,.714,6,7,.857,0,4,4,1,1,0,2,5,29,-6,31:34,.962,.958,.583,.583,0.0,19.6,8.7,7.5,1.7,0.0,11.7,25.6,161,109
4,Mason Plumlee,2014-03-12,22:02,2,3,.667,0,0,,0,0,,1,3,4,1,0,2,0,2,4,-8,22:02,.667,.667,.000,.000,5.6,21.1,12.4,7.3,0.0,10.6,0.0,6.4,152,104
5,Andray Blatche,2014-03-12,25:58,5,10,.500,0,0,,1,3,.333,3,1,4,3,0,1,1,3,11,+9,25:58,.486,.500,.000,.300,14.2,6.0,10.6,22.4,0.0,4.5,8.1,22.5,111,110
6,Marcus Thornton,2014-03-12,23:06,2,9,.222,1,5,.200,0,0,,0,3,3,0,3,0,0,1,5,+13,23:06,.278,.278,.556,.000,0.0,20.1,8.9,0.0,6.9,0.0,0.0,18.5,61,98
7,Mirza Teletovic,2014-03-12,16:26,6,11,.545,3,5,.600,2,2,1.000,2,2,4,0,0,3,0,0,17,+7,16:26,.715,.682,.455,.182,15.0,18.8,16.7,0.0,0.0,21.4,0.0,34.2,145,96
8,Alan Anderson,2014-03-12,13:40,1,4,.250,1,3,.333,0,0,,0,2,2,0,1,0,0,3,3,+10,13:40,.375,.375,.750,.000,0.0,22.7,10.0,0.0,3.9,0.0,0.0,13.9,80,103
9,Andrei Kirilenko,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
10,Jason Collins,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
11,Marquis Teague,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Jorge Gutierrez,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,LeBron James,2014-03-12,38:03,6,13,.462,1,4,.250,6,9,.667,0,5,5,7,3,0,5,1,19,+2,38:03,.560,.500,.308,.692,0.0,16.2,9.0,34.7,4.2,0.0,22.8,28.7,99,100
1,Dwyane Wade,2014-03-12,37:10,8,11,.727,0,0,,6,7,.857,0,2,2,2,0,1,2,4,22,-3,37:10,.781,.727,.000,.636,0.0,6.6,3.7,11.4,0.0,2.6,12.4,21.5,137,111
2,Mario Chalmers,2014-03-12,35:35,5,11,.455,4,8,.500,0,0,,1,8,9,2,1,0,4,3,14,+8,35:35,.636,.636,.727,.000,4.4,27.7,17.3,10.3,1.5,0.0,26.7,21.0,92,103
3,Chris Bosh,2014-03-12,35:07,9,14,.643,2,4,.500,4,5,.800,1,6,7,1,0,0,2,3,24,+5,35:07,.741,.714,.286,.357,4.4,21.0,13.7,6.6,0.0,0.0,11.0,25.8,128,109
4,Shane Battier,2014-03-12,28:27,1,4,.250,1,4,.250,0,0,,0,0,0,4,1,1,0,0,3,+10,28:27,.375,.375,1.000,.000,0.0,0.0,0.0,21.6,1.9,3.4,0.0,7.0,110,108
5,Ray Allen,2014-03-12,27:44,0,3,.000,0,3,.000,1,1,1.000,0,3,3,1,0,0,0,1,1,+1,27:44,.145,.000,1.000,.333,0.0,13.3,7.4,5.2,0.0,0.0,0.0,6.2,48,111
6,Chris Andersen,2014-03-12,18:23,1,2,.500,0,0,,2,2,1.000,0,6,6,0,1,1,1,1,4,-7,18:23,.694,.500,.000,1.000,0.0,40.2,22.4,0.0,2.9,5.3,25.8,10.5,103,93
7,Norris Cole,2014-03-12,13:45,2,4,.500,1,2,.500,1,2,.500,0,0,0,1,0,0,3,2,6,-13,13:45,.615,.625,.500,.500,0.0,0.0,0.0,13.4,0.0,0.0,38.1,28.5,75,115
8,Michael Beasley,2014-03-12,5:46,1,6,.167,0,2,.000,0,0,,1,0,1,0,0,0,0,1,2,-8,5:46,.167,.167,.333,.000,26.9,0.0,11.9,0.0,0.0,0.0,0.0,51.8,47,115
9,Greg Oden,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
10,Toney Douglas,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
11,Rashard Lewis,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Udonis Haslem,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Marc Gasol,2014-03-12,38:47,5,12,.417,0,1,.000,5,6,.833,2,7,9,4,1,1,4,3,15,+5,38:47,.512,.417,.083,.500,5.9,22.2,13.8,19.2,1.4,2.2,21.5,23.1,95,101
1,Mike Conley,2014-03-12,33:07,5,12,.417,1,2,.500,5,6,.833,2,1,3,1,1,0,2,3,16,0,33:07,.546,.458,.167,.500,6.9,3.7,5.4,5.9,1.7,0.0,12.0,24.1,108,107
2,Zach Randolph,2014-03-12,32:59,5,13,.385,0,1,.000,3,4,.750,7,2,9,2,0,1,3,3,13,+3,32:59,.440,.385,.077,.308,24.3,7.5,16.2,11.8,0.0,2.6,16.9,25.9,97,108
3,Courtney Lee,2014-03-12,22:48,1,6,.167,0,5,.000,2,2,1.000,0,2,2,1,1,0,0,1,4,0,22:48,.291,.167,.833,.333,0.0,10.8,5.2,7.0,2.4,0.0,0.0,14.5,77,103
4,Tayshaun Prince,2014-03-12,20:06,3,6,.500,0,1,.000,0,0,,0,4,4,0,1,1,0,1,6,-2,20:06,.500,.500,.167,.000,0.0,24.5,11.8,0.0,2.7,4.2,0.0,14.3,104,95
5,Mike Miller,2014-03-12,27:28,3,6,.500,2,5,.400,0,1,.000,0,2,2,2,0,1,2,2,8,-6,27:28,.621,.667,.833,.167,0.0,9.0,4.3,13.1,0.0,3.1,23.7,14.8,95,107
6,Tony Allen,2014-03-12,25:12,4,8,.500,0,0,,5,6,.833,1,3,4,1,3,1,1,1,13,+2,25:12,.611,.500,.000,.750,4.5,14.7,9.4,7.8,6.6,3.3,8.6,22.2,123,91
7,Nick Calathes,2014-03-12,14:53,2,4,.500,0,0,,2,2,1.000,0,4,4,7,0,0,1,1,6,+2,14:53,.615,.500,.000,.500,0.0,33.1,15.9,88.4,0.0,0.0,17.0,19.0,134,102
8,James Johnson,2014-03-12,13:08,2,3,.667,0,1,.000,0,0,,0,2,2,1,1,2,0,0,4,+10,13:08,.667,.667,.333,.000,0.0,18.7,9.0,14.8,4.2,12.8,0.0,11.0,142,87
9,Jon Leuer,2014-03-12,6:46,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,1,0,3,-3,6:46,.750,.750,1.000,.000,0.0,36.4,17.5,0.0,0.0,0.0,33.3,21.3,84,101
10,Kosta Koufos,2014-03-12,4:46,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-1,4:46,.500,.500,.000,.000,0.0,25.8,12.4,0.0,0.0,0.0,0.0,20.2,102,104
11,Ed Davis,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Beno Udrih,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Anthony Davis,2014-03-12,39:05,9,14,.643,0,0,,11,11,1.000,2,8,10,2,1,4,1,3,29,-3,39:05,.770,.643,.000,.786,6.3,23.4,15.2,12.3,1.4,8.8,5.0,24.4,157,99
1,Anthony Morrow,2014-03-12,36:23,2,12,.167,2,6,.333,4,4,1.000,0,4,4,1,0,1,1,1,10,-5,36:23,.363,.250,.500,.333,0.0,12.6,6.5,4.7,0.0,2.4,6.8,19.5,79,110
2,Brian Roberts,2014-03-12,29:48,5,12,.417,1,4,.250,1,1,1.000,0,1,1,3,1,0,2,3,12,-5,29:48,.482,.458,.333,.083,0.0,3.8,2.0,21.1,1.9,0.0,13.9,23.3,92,111
3,Al-Farouq Aminu,2014-03-12,25:23,4,8,.500,0,0,,0,0,,1,7,8,0,3,0,3,3,8,+3,25:23,.500,.500,.000,.000,4.8,31.5,18.7,0.0,6.5,0.0,27.3,20.9,73,91
4,Alexis Ajinca,2014-03-12,18:08,1,5,.200,0,0,,0,0,,2,2,4,0,2,2,0,3,2,+6,18:08,.200,.200,.000,.000,13.6,12.6,13.1,0.0,6.1,9.5,0.0,13.3,67,92
5,Austin Rivers,2014-03-12,28:26,5,12,.417,1,3,.333,3,3,1.000,0,0,0,9,2,0,4,1,14,+5,28:26,.526,.458,.250,.250,0.0,0.0,0.0,67.3,3.9,0.0,23.1,29.3,99,108
6,Greg Stiemsma,2014-03-12,26:00,0,1,.000,0,0,,0,0,,2,1,3,0,2,1,2,3,0,-12,26:00,.000,.000,.000,.000,9.5,4.4,6.8,0.0,4.2,3.3,66.7,5.6,37,103
7,Darius Miller,2014-03-12,19:55,2,4,.500,0,2,.000,3,3,1.000,0,2,2,0,0,0,0,1,7,-2,19:55,.658,.500,.500,.750,0.0,11.5,6.0,0.0,0.0,0.0,0.0,12.9,142,112
8,Luke Babbitt,2014-03-12,11:05,1,5,.200,0,3,.000,0,0,,1,2,3,0,0,0,1,1,2,0,11:05,.200,.200,.600,.000,11.1,20.6,16.0,0.0,0.0,0.0,16.7,26.1,46,109
9,Jeff Withey,2014-03-12,5:47,2,2,1.000,0,0,,0,0,,1,3,4,1,0,0,1,0,4,+3,5:47,1.000,1.000,.000,.000,21.3,59.3,41.0,57.6,0.0,0.0,33.3,25.0,133,95
10,Tyreke Evans,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
11,Eric Gordon,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
12,Jason Smith,2014-03-12,Did Not Play,,,,,,,,,,,,,,,,,,,,Did Not Play,,,,,,,,,,,,,,
0,Kenneth Faried,2014-03-12,32:29,11,18,.611,0,0,,4,8,.500,4,5,9,1,0,1,1,1,26,+10,32:29,.604,.611,.000,.444,13.7,15.7,14.8,4.8,0.0,2.1,4.4,28.5,124,114
